"GameID","PlayID","PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherThrows","PitcherTeam","Batter","BatterSide","BatterTeam","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","HitType","PlayResult","OutsOnPlay","RunsScored","RelSpeed","SpinRate","SpinAxis","RelHeight","RelSide","Extension","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","VertApprAngle","HorzApprAngle","ExitSpeed","Angle","Distance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","yyyymmdd","key","XCoord","YCoord","XLand","YLand","ContactType","LAEVcol","Bases","Hit","X1B","X2B","X3B","HR","SH","Error","Out","K","BB","HBP","ExpOBP","ExpSLG","Exp2OPS","Pred_1B","Pred_2B","Pred_3B","Pred_HR","BBtype","Hit_TM_Text","mvmt.x","mvmt.z","InPlay","AB_End","Good_Contact","Reach","FB","GB","LD","PU"
"UNC2UNC091816","UNC2UNC091816 01) 01",20,"9/18/16","1:44:44 PM",1,1,"Hiatt, Josh","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",1,"Bottom",0,0,0,"FB","FB","StrikeCalled","Undefined","Undefined","Undefined",0,0,88.96974249,2226.832329,220.1272593,6.069944281,2.10147222,5.776053087,17.47833915,14.76069758,1.982587044,-0.396610846,-6.178903867,-1.223567264,NA,NA,NA,NA,NA,-9.146356596,10.23252201,-1.77991701,50,5.831889961,8.535603668,-128.972376,-6.800437738,-15.28655452,28.76053615,-15.07215623,"2016-09-18","UNC2UNC091816 01) 01 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/18/16 <br>Inning: 1 <br>Count: 0-0 <br>Distance: NA",1.23005813166667,3.9815282625,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 01) 01",21,"9/18/16","1:44:58 PM",1,2,"Hiatt, Josh","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",1,"Bottom",0,0,1,"FB","FB","FoulBall","Undefined","Undefined","Undefined",0,0,90.43513193,2311.025054,232.6617609,5.993203652,2.076619254,5.840485457,10.90862484,14.34203218,2.51474073,0.610107773,-6.024570535,-0.163149895,NA,NA,NA,NA,NA,-8.547184025,6.349373654,-1.852079719,50,5.845386313,6.093388265,-131.4069748,-4.557366139,-14.90046479,28.62277765,-21.10506744,"2016-09-18","UNC2UNC091816 01) 01 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/18/16 <br>Inning: 1 <br>Count: 0-1 <br>Distance: NA",1.19516934833333,3.43405207,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 01) 01",22,"9/18/16","1:45:20 PM",1,3,"Hiatt, Josh","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",1,"Bottom",0,0,2,"CH","CH","InPlay","Undefined","Undefined","Single",1,0,82.80859491,1978.407128,245.3442318,5.871402968,2.08736858,5.710773046,7.73301971,16.93125465,3.172253033,0.301022898,-6.1628959,-0.249311953,97.78942606,23.83220787,353.0835639,20.32732887,4.107753296,-10.07491631,4.122011296,-1.810881789,50,5.858273644,6.679569604,-120.2753038,-0.849811421,-14.69914446,24.19997664,-26.1600989,"2016-09-18","UNC2UNC091816 01) 01 3",-89.4511834842004,39.5127526555683,122.655215388882,331.094701307998,"Under","lightskyblue",1,1,1,0,0,0,0,0,0,0,0,0,0.381886344557807,1.34504762150262,0.664751469083631,0.0146264688613845,0.214250106134372,0.0766224095029189,0.0763873600591315,"LD","Contact Type: Under <br>Launch Angle: 24 <br>Exit Velo: 98 <br>Result: Single <br>Date: 9/18/16 <br>Inning: 1 <br>Count: 0-2 <br>Distance: 353",1.4109378875,3.16941830916667,1,TRUE,0,1,0,0,1,0
"UNC2UNC091816","UNC2UNC091816 03) 01",71,"9/18/16","2:16:38 PM",1,1,"Hiatt, Josh","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",3,"Bottom",0,0,0,"FB","FB","BallCalled","Undefined","Undefined","Undefined",0,0,90.32504317,2251.247803,233.4179177,6.291281721,2.288393801,5.661908835,14.13883945,19.09422446,3.079538943,-0.713941209,-5.428427545,-1.350871916,NA,NA,NA,NA,NA,-11.54608368,7.997922881,-1.88440315,50,6.141851945,10.60530037,-130.9407737,-4.395534324,-20.08993585,27.07882337,-18.25783575,"2016-09-18","UNC2UNC091816 03) 01 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/18/16 <br>Inning: 3 <br>Count: 0-0 <br>Distance: NA",1.59118537166667,3.70323662083333,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 03) 01",72,"9/18/16","2:16:54 PM",1,2,"Hiatt, Josh","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",3,"Bottom",0,1,0,"FB","FB","InPlay","Undefined","Bunt","Out",1,0,89.55092155,2221.770229,238.7248797,5.924658032,2.144653885,5.71869503,9.006318826,14.88162573,2.280761315,-0.386542265,-6.445798611,-1.256144217,44.94816236,-3.789534262,17.4730237,36.82554062,0.269309692,-9.104268399,5.266785765,-1.815904309,50,5.776941869,8.684818471,-129.9652403,-4.455054988,-15.56892191,27.28459275,-23.16748452,"2016-09-18","UNC2UNC091816 03) 01 2",-44.8498857804102,-2.97069773371202,10.4729893208141,13.9865310891184,"Weak","tan",0,0,0,0,0,0,0,0,1,0,0,0,0.213680394997034,0.538785427718803,0.30068069973792,0.16123549325426,0.0511278786157182,0.00131702310662456,2.04311657120176e-11,"GB","Contact Type: Weak <br>Launch Angle: -4 <br>Exit Velo: 45 <br>Result: Out <br>Date: 9/18/16 <br>Inning: 3 <br>Count: 1-0 <br>Distance: 17",1.2401354775,3.27552656883333,1,TRUE,0,0,0,1,0,0
"UNC2UNC091816","UNC2UNC091816 05) 02",143,"9/18/16","2:58:08 PM",2,1,"Bergner, Austin","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",5,"Bottom",1,0,0,"CU","BB","BallCalled","Undefined","Undefined","Undefined",0,0,75.0749513,1610.765036,40.9414323,5.797811899,3.27375838,6.05623083,-12.31327829,-10.64162862,1.6035868,-1.006434931,-10.41809887,-5.655040907,NA,NA,NA,NA,NA,4.774057761,-6.948403596,-2.983634048,50,5.842190349,7.264929044,-109.1051479,0.270068331,5.767080529,18.80725287,-40.5677474,"2016-09-18","UNC2UNC091816 05) 02 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/18/16 <br>Inning: 5 <br>Count: 0-0 <br>Distance: NA",-0.886802385,1.49889347583333,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 02",144,"9/18/16","2:58:22 PM",2,2,"Bergner, Austin","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",5,"Bottom",1,1,0,"FB","FB","FoulBall","Undefined","Undefined","Undefined",0,0,93.78518876,2316.98893,220.0151372,5.745165967,3.571481441,6.657202332,13.83263261,11.63764833,2.851197469,0.15281738,-4.863425039,-2.569665875,NA,NA,NA,NA,NA,-7.835952238,8.135556436,-3.254578976,50,5.630787332,11.05701634,-136.1524283,-4.303704274,-14.66090791,30.80536813,-16.95258726,"2016-09-18","UNC2UNC091816 05) 02 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/18/16 <br>Inning: 5 <br>Count: 1-0 <br>Distance: NA",0.9698040275,3.67771938416667,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 02",145,"9/18/16","2:58:40 PM",2,3,"Bergner, Austin","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",5,"Bottom",1,1,1,"CH","FB","InPlay","Undefined","FlyBall","Out",1,0,84.50505837,2046.986303,224.7700293,5.632243275,3.23387479,6.941844561,12.18541821,12.12303221,2.315916082,-0.078872677,-6.157153564,-2.42459232,84.59295771,39.19794681,282.0217761,-3.49521255,4.953208618,-8.090917918,7.186455744,-2.943193024,50,5.541210377,9.880464225,-122.7912534,-3.456354234,-12.37067576,23.98791269,-21.1862577,"2016-09-18","UNC2UNC091816 05) 02 3",-65.5567622409328,53.462878884434,-17.1934966136617,281.497186253779,"Under","lightskyblue",0,0,0,0,0,0,0,0,1,0,0,0,0.0100719827907931,0.0268022388463363,0.0146415365302282,0.00514869356640678,0.00308163629559968,0.00159415259201118,0.000247500336775426,"FB","Contact Type: Under <br>Launch Angle: 39 <br>Exit Velo: 85 <br>Result: Out <br>Date: 9/18/16 <br>Inning: 5 <br>Count: 1-1 <br>Distance: 282",1.01025268416667,3.5404515175,1,TRUE,0,0,1,0,0,0
"UNC2UNC091816","UNC2UNC091816 07) 03",197,"9/18/16","3:31:45 PM",3,1,"Bergner, Austin","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",7,"Bottom",2,0,0,"CH","CH","InPlay","Undefined","LineDrive","Single",0,0,82.89832085,2119.262643,222.5558635,5.647063313,3.215229769,7.251734957,9.796752243,9.02777552,2.825262214,-0.392750595,-5.951560492,-3.080795815,96.60439163,15.95524472,236.4831038,35.32675323,2.309336548,-6.352080385,5.669257585,-2.944693192,50,5.610761932,9.93873745,-120.5629193,-1.670055641,-9.414422944,21.9129347,-23.77163778,"2016-09-18","UNC2UNC091816 07) 03 1",-92.8828726779005,26.5552338589467,136.743668818883,192.938921477324,"F&B","coral",1,1,1,0,0,0,0,0,0,0,0,0,0.713966180318186,1.35403956620715,0.855927357582689,0.259458118510136,0.392741939535495,0.0605785744343463,0.0011875478382096,"LD","Contact Type: F&B <br>Launch Angle: 16 <br>Exit Velo: 97 <br>Result: Single <br>Date: 9/18/16 <br>Inning: 7 <br>Count: 0-0 <br>Distance: 236",0.752314626666667,3.34139602025,1,TRUE,1,1,0,0,1,0
"UNC2UNC091816","UNC2UNC091816 09) 02",256,"9/18/16","4:19:10 PM",2,1,"Bergner, Austin","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",9,"Bottom",1,0,0,"CH","CH","StrikeCalled","Undefined","Undefined","Undefined",0,0,82.80723289,2019.921989,219.0658078,5.747053744,3.08273269,7.125606982,10.13565269,8.256682637,2.671811265,0.948419752,-6.274504549,-1.518181661,NA,NA,NA,NA,NA,-5.579079415,5.944173372,-2.902083612,50,5.693826932,6.359050669,-120.5728644,-2.234762278,-8.166702135,24.67742273,-23.4729189,"2016-09-18","UNC2UNC091816 09) 02 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/18/16 <br>Inning: 9 <br>Count: 0-0 <br>Distance: NA",0.688056886416667,3.36963772416667,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 09) 02",257,"9/18/16","4:19:28 PM",2,2,"Bergner, Austin","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",9,"Bottom",1,0,1,"CU","BB","BallCalled","Undefined","Undefined","Undefined",0,0,74.31575702,1714.56151,48.31545844,5.701522123,3.260934391,6.397713929,-12.63509281,-14.13589365,1.833659124,-1.349773268,-10.37700674,-6.413471713,NA,NA,NA,NA,NA,6.576771601,-7.456396816,-2.98715815,50,5.779973401,7.373002288,-107.9077211,1.29835671,7.62611396,21.67877195,-40.8201344,"2016-09-18","UNC2UNC091816 09) 02 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/18/16 <br>Inning: 9 <br>Count: 0-1 <br>Distance: NA",-1.1779911375,1.47207559916667,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 09) 02",258,"9/18/16","4:19:46 PM",2,3,"Bergner, Austin","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",9,"Bottom",1,1,1,"FB","FB","FoulBall","Undefined","Undefined","Undefined",0,0,92.87833193,2437.982964,206.9032086,5.786712036,3.247307916,6.633399341,21.79333824,11.07312987,3.731090152,0.267936132,-3.257719787,-2.134903304,NA,NA,NA,NA,NA,-7.50893241,12.53420534,-2.964194427,50,5.692914928,9.714129297,-134.8646555,-3.417264716,-13.64023637,33.08124395,-9.405229473,"2016-09-18","UNC2UNC091816 09) 02 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/18/16 <br>Inning: 9 <br>Count: 1-1 <br>Distance: NA",0.9227608225,4.34111152,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 09) 02",259,"9/18/16","4:20:04 PM",2,4,"Bergner, Austin","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",9,"Bottom",1,1,2,"FB","FB","FoulBall","Undefined","Undefined","Undefined",0,0,91.33569737,2328.424905,222.5848863,5.600306087,3.304700718,6.796433853,11.10538629,10.23455614,2.490851934,0.103522447,-5.524851628,-2.479889648,NA,NA,NA,NA,NA,-6.977561625,6.610136148,-3.021461843,50,5.497813555,10.00679017,-132.70458,-3.967591979,-12.40830121,29.131818,-20.41914552,"2016-09-18","UNC2UNC091816 09) 02 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/18/16 <br>Inning: 9 <br>Count: 1-2 <br>Distance: NA",0.852879678333333,3.4504488575,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 09) 02",260,"9/18/16","4:20:30 PM",2,5,"Bergner, Austin","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",9,"Bottom",1,1,2,"CH","CH","BallCalled","Undefined","Undefined","Undefined",0,0,83.03807463,1872.621498,233.1647927,5.543566081,3.324122448,6.96819959,9.714297442,13.01781935,0.867644929,0.240338508,-8.041474406,-2.078194858,NA,NA,NA,NA,NA,-8.637443426,6.163816077,-3.04617597,50,5.382285442,9.332037092,-120.5796035,-5.860156883,-12.66290513,24.37142596,-23.13759941,"2016-09-18","UNC2UNC091816 09) 02 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/18/16 <br>Inning: 9 <br>Count: 1-2 <br>Distance: NA",1.08481827916667,3.33452478683333,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 09) 02",261,"9/18/16","4:20:54 PM",2,6,"Bergner, Austin","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",9,"Bottom",1,2,2,"CU","BB","BallCalled","Undefined","Undefined","Undefined",0,0,75.46225357,1743.962958,30.70130341,5.774390517,3.128139927,6.371148605,-11.53221644,-6.820731447,1.35501232,0.46159525,-10.63576444,-3.575384924,NA,NA,NA,NA,NA,3.069364524,-6.521433497,-2.96059824,50,5.790641513,4.54111379,-109.8083871,-0.317211384,3.721705574,20.70146368,-40.08150145,"2016-09-18","UNC2UNC091816 09) 02 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/18/16 <br>Inning: 9 <br>Count: 2-2 <br>Distance: NA",-0.56839428725,1.56398196333333,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 09) 02",262,"9/18/16","4:21:17 PM",2,7,"Bergner, Austin","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",9,"Bottom",1,3,2,"FB","FB","InPlay","Undefined","FlyBall","Out",1,0,92.92119629,2374.464033,225.4631827,5.601556409,3.182152533,6.925497001,11.54202289,11.76003471,1.993136043,0.578498917,-5.928684468,-1.673831777,95.23699154,38.88099799,327.105347,3.539144152,5.912140503,-7.759078372,7.110713381,-2.9407591,50,5.459819946,8.959378674,-135.0468779,-5.623245317,-14.2402298,31.11318018,-19.12376246,"2016-09-18","UNC2UNC091816 09) 02 7",-74.1373663664322,59.7807282143622,20.1923587220184,326.481510479892,"Under","lightskyblue",0,0,0,0,0,0,0,0,1,0,0,0,0.0367783624010113,0.0563179462935796,0.0396137207917662,0.00457825439054769,0.0127201351367215,0.00519153755573648,0.0142884353180056,"FB","Contact Type: Under <br>Launch Angle: 39 <br>Exit Velo: 95 <br>Result: Out <br>Date: 9/18/16 <br>Inning: 9 <br>Count: 3-2 <br>Distance: 327",0.9800028925,3.48683524083333,1,TRUE,0,0,1,0,0,0
"UNC2UNC091716","UNC2UNC091716 01) 02",21,"9/17/16","11:18:07 AM",2,1,"Hutchison Jr., Rodney","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",1,"Bottom",1,0,0,"SL","FB","FoulBall","Undefined","Undefined","Undefined",0,0,89.79835077,2131.281699,213.4843087,5.46085592,2.73817771,6.942259259,10.45898483,6.939032758,3.332159924,-0.013564504,-4.565092308,-2.331902362,NA,NA,NA,NA,NA,-4.810253002,5.919847452,-2.513446797,50,5.435466664,8.166200479,-130.7453185,-1.231855418,-8.396048858,25.40839442,-21.84125974,"2016-09-17","UNC2UNC091716 01) 02 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/17/16 <br>Inning: 1 <br>Count: 0-0 <br>Distance: NA",0.578252729833333,3.39658206916667,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091716","UNC2UNC091716 01) 02",22,"9/17/16","11:18:31 AM",2,2,"Hutchison Jr., Rodney","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",1,"Bottom",1,0,1,"Undefined","FB","StrikeCalled","Undefined","Undefined","Undefined",0,0,83.86252193,1519.739449,233.3894907,5.309642008,2.817633251,7.370379843,6.068849633,8.21600396,2.887229395,0.851852801,-5.844331801,-1.345137262,NA,NA,NA,NA,NA,-5.522670037,3.39494142,-2.6595241,50,5.312616153,6.0830513,-122.2030062,-0.229154847,-8.324971897,24.78978917,-27.05645295,"2016-09-17","UNC2UNC091716 01) 02 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/17/16 <br>Inning: 1 <br>Count: 0-1 <br>Distance: NA",0.684666996666667,3.03073746941667,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091716","UNC2UNC091716 01) 02",23,"9/17/16","11:18:50 AM",2,3,"Hutchison Jr., Rodney","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",1,"Bottom",1,0,2,"FB","FB","BallCalled","Undefined","Undefined","Undefined",0,0,88.97174805,2126.531415,245.126541,5.412391239,2.639578397,6.644724558,7.975633105,17.2721788,3.766749626,2.952909454,-4.404022339,2.06775662,NA,NA,NA,NA,NA,-9.926011474,4.2559943,-2.563938709,50,5.441018728,2.301461177,-129.6367896,0.595838118,-16.85837169,27.59831659,-24.94565334,"2016-09-17","UNC2UNC091716 01) 02 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/17/16 <br>Inning: 1 <br>Count: 0-2 <br>Distance: NA",1.43934823333333,3.18963609208333,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091716","UNC2UNC091716 01) 02",24,"9/17/16","11:19:12 AM",2,4,"Hutchison Jr., Rodney","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",1,"Bottom",1,1,2,"Undefined","BB","StrikeCalled","Strikeout","Undefined","Undefined",0,0,81.96398022,2138.869502,100.7741209,5.497066033,2.727987496,6.532888331,1.074016871,-5.842903389,2.905276357,0.553831964,-6.672675496,-2.947496855,NA,NA,NA,NA,NA,2.731983132,0.396867539,-2.598047417,50,5.530670466,3.988588246,-119.4090947,0.491229301,3.96032293,22.12978475,-31.59874353,"2016-09-17","UNC2UNC091716 01) 02 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/17/16 <br>Inning: 1 <br>Count: 1-2 <br>Distance: NA",-0.48690861575,2.61450140591667,0,TRUE,NA,NA,NA,NA,NA,NA
"UNC2UNC091716","UNC2UNC091716 03) 01",94,"9/17/16","11:58:50 AM",1,1,"Hutchison Jr., Rodney","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",3,"Bottom",0,0,0,"CH","FB","BallCalled","Undefined","Undefined","Undefined",0,0,87.39017077,2093.004379,262.8271899,5.358863733,2.681132741,6.684636381,2.086593395,16.8454992,2.30339775,1.362750912,-6.657029414,0.246000705,NA,NA,NA,NA,NA,-10.21726513,1.244997767,-2.489740392,50,5.325518022,6.150981298,-127.1906262,-1.56578563,-16.67482437,26.99641445,-30.14218202,"2016-09-17","UNC2UNC091716 03) 01 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/17/16 <br>Inning: 3 <br>Count: 0-0 <br>Distance: NA",1.4037916,2.69888278291667,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091716","UNC2UNC091716 03) 01",95,"9/17/16","11:59:00 AM",1,2,"Hutchison Jr., Rodney","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",3,"Bottom",0,1,0,"CH","CH","StrikeCalled","Undefined","Undefined","Undefined",0,0,82.85539927,1581.763309,260.8660739,5.378763505,2.582669428,7.247375819,1.973690093,12.50118914,2.541115615,-0.604489481,-6.784492265,-2.262985645,NA,NA,NA,NA,NA,-8.359445646,1.053731226,-2.321077693,50,5.381028061,9.549668545,-120.4965414,-0.328157593,-12.30939239,23.07486786,-30.62241563,"2016-09-17","UNC2UNC091716 03) 01 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/17/16 <br>Inning: 3 <br>Count: 1-0 <br>Distance: NA",1.04176576166667,2.68947417441667,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091716","UNC2UNC091716 03) 01",96,"9/17/16","11:59:12 AM",1,3,"Hutchison Jr., Rodney","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",3,"Bottom",0,1,1,"FB","FB","FoulBall","Undefined","Undefined","Undefined",0,0,89.0177371,2137.657986,245.6370689,5.46379164,2.543105292,6.935508943,5.799157723,12.87664416,2.659795468,0.283129282,-5.891534597,-1.186336432,NA,NA,NA,NA,NA,-8.285482793,3.39857902,-2.319867392,50,5.422339502,7.942903288,-129.515101,-1.873177496,-14.01029604,28.1820631,-26.42723822,"2016-09-17","UNC2UNC091716 03) 01 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/17/16 <br>Inning: 3 <br>Count: 1-1 <br>Distance: NA",1.07305368,3.00826314358333,0,FALSE,NA,NA,NA,NA,NA,NA
"UNC2UNC091716","UNC2UNC091716 03) 01",97,"9/17/16","11:59:56 AM",1,4,"Hutchison Jr., Rodney","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",3,"Bottom",0,1,2,"FB","FB","StrikeSwinging","Strikeout","Undefined","Undefined",0,0,90.23044243,2239.043238,236.6638292,5.671645501,2.538009489,6.806254259,8.274114004,12.62654705,3.701695779,-0.035775677,-4.683426601,-1.545208767,NA,NA,NA,NA,NA,-8.277956369,4.582255834,-2.28658975,50,5.670794938,8.756356233,-131.167557,-0.370968958,-14.27475342,30.38313267,-24.27227072,"2016-09-17","UNC2UNC091716 03) 01 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/17/16 <br>Inning: 3 <br>Count: 1-2 <br>Distance: NA",1.05221225416667,3.21450950033333,0,TRUE,NA,NA,NA,NA,NA,NA
"UNC2UNC091716","UNC2UNC091716 04) 03",143,"9/17/16","12:25:50 PM",3,1,"Hutchison Jr., Rodney","Right","NOR_TAR2","Busch, Michael","Left","NOR_TAR",4,"Bottom",1,0,0,"Undefined","CH","BallCalled","Undefined","Undefined","Undefined",0,0,81.44733336,1647.85549,220.6106221,5.547967036,2.528734326,7.458021892,12.14870032,10.44887498,1.965271641,-0.804473645,-6.786766185,-2.629558252,NA,NA,NA,NA,NA,-7.421916906,7.385387409,-2.283764833,50,5.466409695,9.425473691,-118.3899848,-3.461850947,-10.42159902,24.85007603,-21.80374299,"2016-09-17","UNC2UNC091716 04) 03 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Type: NA <br>Launch Angle: NA <br>Exit Velo: NA <br>Result: Undefined <br>Date: 9/17/16 <br>Inning: 4 <br>Count: 0-0 <br>Distance: NA",0.870739581666667,3.53739169333333,0,FALSE,NA,NA,NA,NA,NA,NA
