"X.Coord","Y.Coord","Dist","HorizAng"
-8.59961963284319,135.900792400921,136.172606764458,-3.62077237915108
-9.6473243577361,135.773913710215,136.116224277095,-4.06428255692782
-10.6931633776398,135.632477727647,136.053345264134,-4.50783228148458
-11.7369344367778,135.476511805652,135.983972882837,-4.9514259210674
-12.7784356792989,135.306046106624,135.908110616761,-5.39506786070677
-13.8174656883133,135.121113597082,135.825762275657,-5.83876250392123
-14.8538235248457,134.921750041296,135.73693199536,-6.28251427443584
-15.8873087666947,134.707993994367,135.641624237676,-6.72632761791738
-16.9177215471924,134.479886794777,135.539843790246,-7.17020700372694
-17.9448625938573,134.237472556387,135.431595766421,-7.6141569266924
-18.9685332669315,133.980798159912,135.316885605107,-8.05818190890125
-19.9885355977956,133.70991324385,135.195719070621,-8.50228650151604
-21.0046723272546,133.424870194886,135.068102252521,-8.94647528661368
-22.0167469436856,133.12572413776,134.934041565445,-9.39075287905035
-23.0245637210416,132.812532924605,134.793543748926,-9.83512392835348
-24.0279277567029,132.485357123758,134.646615867207,-10.2795931206426
-25.0266450091697,132.144260008052,134.49326530905,-10.7241651805807
-26.0205223355879,131.789307542573,134.333499787535,-11.1688448733581
-27.0093675291013,131.420568371907,134.167327339845,-11.6136370067099
-27.9929893560223,131.038113806863,133.994756327055,-12.0585464329703
-28.9711975928152,130.642017810685,133.815795433907,-12.5035780511635
-29.9438030628834,130.232356984743,133.630453668579,-12.948736809136
-30.9106176731546,129.809210553724,133.438740362448,-13.3940277057292
-31.8714544504562,129.372660350308,133.240665169848,-13.8394557929973
-32.8261275776744,128.922790799342,133.036238067817,-14.2850261784698
-33.7744524296891,128.459688901517,132.825469355843,-14.730744027464
-34.7162456090793,127.983444216537,132.608369655604,-15.1766145654467
-35.65132498159,127.494148845801,132.384949910699,-15.6226430804493
-36.5795097113557,126.991897414596,132.155221386378,-16.0688349255387
-37.5006202958722,126.47678705379,131.919195669262,-16.5151955213455
-38.4144786007107,125.948917381053,131.676884667066,-16.9617303586531
-39.3209078939676,125.408390481589,131.428300608311,-17.4084450010504
-40.2197328804427,124.855310888397,131.173456042037,-17.8553450876493
-41.1107797355397,124.28978556205,130.912363837509,-18.3024363358731
-41.9938761388823,123.711923870015,130.645037183921,-18.7497245443153
-42.8688513076396,123.1218375655,130.371489590101,-19.1972155956747
-43.7355360295534,122.519640765841,130.091734884208,-19.6449154597683
-44.5937626956632,121.905449930435,129.805787213433,-20.092830196626
-45.4433653327193,121.279383838217,129.513661043693,-20.5409659596715
-46.2841796352811,120.641563564688,129.215371159331,-20.9893289989917
-47.1160429974924,119.9921124585,128.910932662807,-21.4379256646985
-47.9387945445272,119.331156117604,128.600360974402,-21.8867624103886
-48.7522751637023,118.65882236496,128.283671831907,-22.3358457967038
-49.5563275352474,117.975241223814,127.96088129033,-22.785182494996
-50.3507961627301,117.280544892556,127.632005721588,-23.2347792911035
