"x","y"
-33.8676676676677,33.9651054563335
-34.1045045045045,34.2026236763079
-34.3413413413413,34.4401418962822
-34.5781781781782,34.6776601162566
-34.815015015015,34.915178336231
-35.0518518518519,35.1526965562053
-35.2886886886887,35.3902147761797
-35.5255255255255,35.6277329961541
-35.7623623623624,35.8652512161284
-35.9991991991992,36.1027694361028
-36.236036036036,36.3402876560771
-36.4728728728729,36.5778058760515
-36.7097097097097,36.8153240960259
-36.9465465465465,37.0528423160002
-37.1833833833834,37.2903605359746
-37.4202202202202,37.5278787559489
-37.6570570570571,37.7653969759233
-37.8938938938939,38.0029151958977
-38.1307307307307,38.240433415872
-38.3675675675676,38.4779516358464
-38.6044044044044,38.7154698558207
-38.8412412412412,38.9529880757951
-39.0780780780781,39.1905062957695
-39.3149149149149,39.4280245157438
-39.5517517517518,39.6655427357182
-39.7885885885886,39.9030609556925
-40.0254254254254,40.1405791756669
-40.2622622622623,40.3780973956413
-40.4990990990991,40.6156156156156
-40.7359359359359,40.85313383559
-40.9727727727728,41.0906520555643
-41.2096096096096,41.3281702755387
-41.4464464464465,41.5656884955131
-41.6832832832833,41.8032067154874
-41.9201201201201,42.0407249354618
-42.156956956957,42.2782431554361
-42.3937937937938,42.5157613754105
-42.6306306306306,42.7532795953849
-42.8674674674675,42.9907978153592
-43.1043043043043,43.2283160353336
-43.3411411411411,43.4658342553079
-43.577977977978,43.7033524752823
-43.8148148148148,43.9408706952567
-44.0516516516517,44.178388915231
-44.2884884884885,44.4159071352054
-44.5253253253253,44.6534253551797
-44.7621621621622,44.8909435751541
-44.998998998999,45.1284617951285
-45.2358358358358,45.3659800151028
-45.4726726726727,45.6034982350772
-45.7095095095095,45.8410164550515
-45.9463463463463,46.0785346750259
-46.1831831831832,46.3160528950003
-46.42002002002,46.5535711149746
-46.6568568568569,46.791089334949
-46.8936936936937,47.0286075549233
-47.1305305305305,47.2661257748977
-47.3673673673674,47.5036439948721
-47.6042042042042,47.7411622148464
-47.841041041041,47.9786804348208
-48.0778778778779,48.2161986547951
-48.3147147147147,48.4537168747695
-48.5515515515516,48.6912350947439
-48.7883883883884,48.9287533147182
-49.0252252252252,49.1662715346926
-49.2620620620621,49.403789754667
-49.4988988988989,49.6413079746413
-49.7357357357357,49.8788261946157
-49.9725725725726,50.11634441459
-50.2094094094094,50.3538626345644
-50.4462462462462,50.5913808545388
-50.6830830830831,50.8288990745131
-50.9199199199199,51.0664172944875
-51.1567567567568,51.3039355144618
-51.3935935935936,51.5414537344362
-51.6304304304304,51.7789719544106
-51.8672672672673,52.0164901743849
-52.1041041041041,52.2540083943593
-52.3409409409409,52.4915266143336
-52.5777777777778,52.729044834308
-52.8146146146146,52.9665630542824
-53.0514514514515,53.2040812742567
-53.2882882882883,53.4415994942311
-53.5251251251251,53.6791177142054
-53.761961961962,53.9166359341798
-53.9987987987988,54.1541541541542
-54.2356356356356,54.3916723741285
-54.4724724724725,54.6291905941029
-54.7093093093093,54.8667088140772
-54.9461461461461,55.1042270340516
-55.182982982983,55.341745254026
-55.4198198198198,55.5792634740003
-55.6566566566567,55.8167816939747
-55.8934934934935,56.054299913949
-56.1303303303303,56.2918181339234
-56.3671671671672,56.5293363538978
-56.604004004004,56.7668545738721
-56.8408408408408,57.0043727938465
-57.0776776776777,57.2418910138208
-57.3145145145145,57.4794092337952
-57.5513513513514,57.7169274537696
-57.7881881881882,57.9544456737439
-58.025025025025,58.1919638937183
-58.2618618618619,58.4294821136926
-58.4986986986987,58.667000333667
-58.7355355355355,58.9045185536414
-58.9723723723724,59.1420367736157
-59.2092092092092,59.3795549935901
-59.446046046046,59.6170732135644
-59.6828828828829,59.8545914335388
-59.9197197197197,60.0921096535132
-60.1565565565566,60.3296278734875
-60.3933933933934,60.5671460934619
-60.6302302302302,60.8046643134362
-60.8670670670671,61.0421825334106
-61.1039039039039,61.279700753385
-61.3407407407407,61.5172189733593
-61.5775775775776,61.7547371933337
-61.8144144144144,61.9922554133081
-62.0512512512513,62.2297736332824
-62.2880880880881,62.4672918532568
-62.5249249249249,62.7048100732311
-62.7617617617618,62.9423282932055
-62.9985985985986,63.1798465131799
-63.2354354354354,63.4173647331542
-63.4722722722723,63.6548829531286
-63.7091091091091,63.8924011731029
-63.945945945946,64.1299193930773
-64.1827827827828,64.3674376130516
-64.4196196196196,64.604955833026
-64.6564564564565,64.8424740530004
-64.8932932932933,65.0799922729747
-65.1301301301301,65.3175104929491
-65.366966966967,65.5550287129235
-65.6038038038038,65.7925469328978
-65.8406406406406,66.0300651528722
-66.0774774774775,66.2675833728465
-66.3143143143143,66.5051015928209
-66.5511511511512,66.7426198127953
-66.787987987988,66.9801380327696
-67.0248248248248,67.217656252744
-67.2616616616617,67.4551744727183
-67.4984984984985,67.6926926926927
-67.7353353353353,67.9302109126671
-67.9721721721722,68.1677291326414
-68.209009009009,68.4052473526158
-68.4458458458459,68.6427655725901
-68.6826826826827,68.8802837925645
-68.9195195195195,69.1178020125389
-69.1563563563564,69.3553202325132
-69.3931931931932,69.5928384524876
-69.63003003003,69.8303566724619
-69.8668668668669,70.0678748924363
-70.1037037037037,70.3053931124107
-70.3405405405405,70.542911332385
-70.5773773773774,70.7804295523594
-70.8142142142142,71.0179477723337
-71.051051051051,71.2554659923081
-71.2878878878879,71.4929842122825
-71.5247247247247,71.7305024322568
-71.7615615615616,71.9680206522312
-71.9983983983984,72.2055388722056
-72.2352352352352,72.4430570921799
-72.4720720720721,72.6805753121543
-72.7089089089089,72.9180935321286
-72.9457457457458,73.155611752103
-73.1825825825826,73.3931299720773
-73.4194194194194,73.6306481920517
-73.6562562562563,73.8681664120261
-73.8930930930931,74.1056846320004
-74.1299299299299,74.3432028519748
-74.3667667667668,74.5807210719491
-74.6036036036036,74.8182392919235
-74.8404404404404,75.0557575118979
-75.0772772772773,75.2932757318722
-75.3141141141141,75.5307939518466
-75.5509509509509,75.768312171821
-75.7877877877878,76.0058303917953
-76.0246246246246,76.2433486117697
-76.2614614614615,76.480866831744
-76.4982982982983,76.7183850517184
-76.7351351351351,76.9559032716927
-76.971971971972,77.1934214916671
-77.2088088088088,77.4309397116415
-77.4456456456457,77.6684579316158
-77.6824824824825,77.9059761515902
-77.9193193193193,78.1434943715646
-78.1561561561562,78.3810125915389
-78.392992992993,78.6185308115133
-78.6298298298298,78.8560490314876
-78.8666666666667,79.093567251462
-79.1035035035035,79.3310854714364
-79.3403403403403,79.5686036914107
-79.5771771771772,79.8061219113851
-79.814014014014,80.0436401313594
-80.0508508508508,80.2811583513338
-80.2876876876877,80.5186765713082
-80.5245245245245,80.7561947912825
-80.7613613613614,80.9937130112569
-80.9981981981982,81.2312312312312
-81.235035035035,81.4687494512056
-81.4718718718719,81.70626767118
-81.7087087087087,81.9437858911543
-81.9455455455455,82.1813041111287
-82.1823823823824,82.418822331103
-82.4192192192192,82.6563405510774
-82.6560560560561,82.8938587710518
-82.8928928928929,83.1313769910261
-83.1297297297297,83.3688952110005
-83.3665665665666,83.6064134309748
-83.6034034034034,83.8439316509492
-83.8402402402402,84.0814498709236
-84.0770770770771,84.3189680908979
-84.3139139139139,84.5564863108723
-84.5507507507508,84.7940045308466
-84.7875875875876,85.031522750821
-85.0244244244244,85.2690409707954
-85.2612612612613,85.5065591907697
-85.4980980980981,85.7440774107441
-85.7349349349349,85.9815956307184
-85.9717717717718,86.2191138506928
-86.2086086086086,86.4566320706672
-86.4454454454454,86.6941502906415
-86.6822822822823,86.9316685106159
-86.9191191191191,87.1691867305902
-87.155955955956,87.4067049505646
-87.3927927927928,87.644223170539
-87.6296296296296,87.8817413905133
-87.8664664664665,88.1192596104877
-88.1033033033033,88.3567778304621
-88.3401401401402,88.5942960504364
-88.576976976977,88.8318142704108
-88.8138138138138,89.0693324903851
-89.0506506506507,89.3068507103595
-89.2874874874875,89.5443689303338
-89.5243243243243,89.7818871503082
-89.7611611611612,90.0194053702826
-89.997997997998,90.2569235902569
-90.2348348348348,90.4944418102313
-90.4716716716717,90.7319600302057
-90.7085085085085,90.96947825018
-90.9453453453453,91.2069964701544
-91.1821821821822,91.4445146901287
-91.419019019019,91.6820329101031
-91.6558558558559,91.9195511300775
-91.8926926926927,92.1570693500518
-92.1295295295295,92.3945875700262
-92.3663663663664,92.6321057900005
-92.6032032032032,92.8696240099749
-92.84004004004,93.1071422299493
-93.0768768768769,93.3446604499236
-93.3137137137137,93.582178669898
-93.5505505505506,93.8196968898723
-93.7873873873874,94.0572151098467
-94.0242242242242,94.2947333298211
-94.2610610610611,94.5322515497954
-94.4978978978979,94.7697697697698
-94.7347347347347,95.0072879897441
-94.9715715715716,95.2448062097185
-95.2084084084084,95.4823244296929
-95.4452452452452,95.7198426496672
-95.6820820820821,95.9573608696416
-95.9189189189189,96.1948790896159
-96.1557557557558,96.4323973095903
-96.3925925925926,96.6699155295647
-96.6294294294294,96.907433749539
-96.8662662662663,97.1449519695134
-97.1031031031031,97.3824701894877
-97.3399399399399,97.6199884094621
-97.5767767767768,97.8575066294365
-97.8136136136136,98.0950248494108
-98.0504504504505,98.3325430693852
-98.2872872872873,98.5700612893595
-98.5241241241241,98.8075795093339
-98.760960960961,99.0450977293083
-98.9977977977978,99.2826159492826
-99.2346346346346,99.520134169257
-99.4714714714715,99.7576523892313
-99.7083083083083,99.9951706092057
-99.9451451451451,100.23268882918
-100.181981981982,100.470207049154
-100.418818818819,100.707725269129
-100.655655655656,100.945243489103
-100.892492492492,101.182761709078
-101.129329329329,101.420279929052
-101.366166166166,101.657798149026
-101.603003003003,101.895316369001
-101.83983983984,102.132834588975
-102.076676676677,102.370352808949
-102.313513513514,102.607871028924
-102.55035035035,102.845389248898
-102.787187187187,103.082907468872
-103.024024024024,103.320425688847
-103.260860860861,103.557943908821
-103.497697697698,103.795462128795
-103.734534534535,104.03298034877
-103.971371371371,104.270498568744
-104.208208208208,104.508016788719
-104.445045045045,104.745535008693
-104.681881881882,104.983053228667
-104.918718718719,105.220571448642
-105.155555555556,105.458089668616
-105.392392392392,105.69560788859
-105.629229229229,105.933126108565
-105.866066066066,106.170644328539
-106.102902902903,106.408162548513
-106.33973973974,106.645680768488
-106.576576576577,106.883198988462
-106.813413413413,107.120717208437
-107.05025025025,107.358235428411
-107.287087087087,107.595753648385
-107.523923923924,107.83327186836
-107.760760760761,108.070790088334
-107.997597597598,108.308308308308
-108.234434434434,108.545826528283
-108.471271271271,108.783344748257
-108.708108108108,109.020862968231
-108.944944944945,109.258381188206
-109.181781781782,109.49589940818
-109.418618618619,109.733417628154
-109.655455455455,109.970935848129
-109.892292292292,110.208454068103
-110.129129129129,110.445972288078
-110.365965965966,110.683490508052
-110.602802802803,110.921008728026
-110.83963963964,111.158526948001
-111.076476476476,111.396045167975
-111.313313313313,111.633563387949
-111.55015015015,111.871081607924
-111.786986986987,112.108599827898
-112.023823823824,112.346118047872
-112.260660660661,112.583636267847
-112.497497497498,112.821154487821
-112.734334334334,113.058672707796
-112.971171171171,113.29619092777
-113.208008008008,113.533709147744
-113.444844844845,113.771227367719
-113.681681681682,114.008745587693
-113.918518518519,114.246263807667
-114.155355355355,114.483782027642
-114.392192192192,114.721300247616
-114.629029029029,114.95881846759
-114.865865865866,115.196336687565
-115.102702702703,115.433854907539
-115.33953953954,115.671373127513
-115.576376376376,115.908891347488
-115.813213213213,116.146409567462
-116.05005005005,116.383927787437
-116.286886886887,116.621446007411
-116.523723723724,116.858964227385
-116.760560560561,117.09648244736
-116.997397397397,117.334000667334
-117.234234234234,117.571518887308
-117.471071071071,117.809037107283
-117.707907907908,118.046555327257
-117.944744744745,118.284073547231
-118.181581581582,118.521591767206
-118.418418418418,118.75910998718
-118.655255255255,118.996628207155
-118.892092092092,119.234146427129
-119.128928928929,119.471664647103
-119.365765765766,119.709182867078
-119.602602602603,119.946701087052
-119.839439439439,120.184219307026
-120.076276276276,120.421737527001
-120.313113113113,120.659255746975
-120.54994994995,120.896773966949
-120.786786786787,121.134292186924
-121.023623623624,121.371810406898
-121.26046046046,121.609328626872
-121.497297297297,121.846846846847
-121.734134134134,122.084365066821
-121.970970970971,122.321883286796
-122.207807807808,122.55940150677
-122.444644644645,122.796919726744
-122.681481481481,123.034437946719
-122.918318318318,123.271956166693
-123.155155155155,123.509474386667
-123.391991991992,123.746992606642
-123.628828828829,123.984510826616
-123.865665665666,124.22202904659
-124.102502502503,124.459547266565
-124.339339339339,124.697065486539
-124.576176176176,124.934583706514
-124.813013013013,125.172101926488
-125.04984984985,125.409620146462
-125.286686686687,125.647138366437
-125.523523523524,125.884656586411
-125.76036036036,126.122174806385
-125.997197197197,126.35969302636
-126.234034034034,126.597211246334
-126.470870870871,126.834729466308
-126.707707707708,127.072247686283
-126.944544544545,127.309765906257
-127.181381381381,127.547284126232
-127.418218218218,127.784802346206
-127.655055055055,128.02232056618
-127.891891891892,128.259838786155
-128.128728728729,128.497357006129
-128.365565565566,128.734875226103
-128.602402402402,128.972393446078
-128.839239239239,129.209911666052
-129.076076076076,129.447429886026
-129.312912912913,129.684948106001
-129.54974974975,129.922466325975
-129.786586586587,130.159984545949
-130.023423423423,130.397502765924
-130.26026026026,130.635020985898
-130.497097097097,130.872539205873
-130.733933933934,131.110057425847
-130.970770770771,131.347575645821
-131.207607607608,131.585093865796
-131.444444444444,131.82261208577
-131.681281281281,132.060130305744
-131.918118118118,132.297648525719
-132.154954954955,132.535166745693
-132.391791791792,132.772684965667
-132.628628628629,133.010203185642
-132.865465465465,133.247721405616
-133.102302302302,133.485239625591
-133.339139139139,133.722757845565
-133.575975975976,133.960276065539
-133.812812812813,134.197794285514
-134.04964964965,134.435312505488
-134.286486486486,134.672830725462
-134.523323323323,134.910348945437
-134.76016016016,135.147867165411
-134.996996996997,135.385385385385
-135.233833833834,135.62290360536
-135.470670670671,135.860421825334
-135.707507507508,136.097940045308
-135.944344344344,136.335458265283
-136.181181181181,136.572976485257
-136.418018018018,136.810494705232
-136.654854854855,137.048012925206
-136.891691691692,137.28553114518
-137.128528528529,137.523049365155
-137.365365365365,137.760567585129
-137.602202202202,137.998085805103
-137.839039039039,138.235604025078
-138.075875875876,138.473122245052
-138.312712712713,138.710640465026
-138.54954954955,138.948158685001
-138.786386386386,139.185676904975
-139.023223223223,139.42319512495
-139.26006006006,139.660713344924
-139.496896896897,139.898231564898
-139.733733733734,140.135749784873
-139.970570570571,140.373268004847
-140.207407407407,140.610786224821
-140.444244244244,140.848304444796
-140.681081081081,141.08582266477
-140.917917917918,141.323340884744
-141.154754754755,141.560859104719
-141.391591591592,141.798377324693
-141.628428428428,142.035895544667
-141.865265265265,142.273413764642
-142.102102102102,142.510931984616
-142.338938938939,142.748450204591
-142.575775775776,142.985968424565
-142.812612612613,143.223486644539
-143.049449449449,143.461004864514
-143.286286286286,143.698523084488
-143.523123123123,143.936041304462
-143.75995995996,144.173559524437
-143.996796796797,144.411077744411
-144.233633633634,144.648595964385
-144.47047047047,144.88611418436
-144.707307307307,145.123632404334
-144.944144144144,145.361150624309
-145.180980980981,145.598668844283
-145.417817817818,145.836187064257
-145.654654654655,146.073705284232
-145.891491491492,146.311223504206
-146.128328328328,146.54874172418
-146.365165165165,146.786259944155
-146.602002002002,147.023778164129
-146.838838838839,147.261296384103
-147.075675675676,147.498814604078
-147.312512512513,147.736332824052
-147.549349349349,147.973851044027
-147.786186186186,148.211369264001
-148.023023023023,148.448887483975
-148.25985985986,148.68640570395
-148.496696696697,148.923923923924
-148.733533533534,149.161442143898
-148.97037037037,149.398960363873
-149.207207207207,149.636478583847
-149.444044044044,149.873996803821
-149.680880880881,150.111515023796
-149.917717717718,150.34903324377
-150.154554554555,150.586551463744
-150.391391391391,150.824069683719
-150.628228228228,151.061587903693
-150.865065065065,151.299106123668
-151.101901901902,151.536624343642
-151.338738738739,151.774142563616
-151.575575575576,152.011660783591
-151.812412412412,152.249179003565
-152.049249249249,152.486697223539
-152.286086086086,152.724215443514
-152.522922922923,152.961733663488
-152.75975975976,153.199251883462
-152.996596596597,153.436770103437
-153.233433433433,153.674288323411
-153.47027027027,153.911806543385
-153.707107107107,154.14932476336
-153.943943943944,154.386842983334
-154.180780780781,154.624361203309
-154.417617617618,154.861879423283
-154.654454454454,155.099397643257
-154.891291291291,155.336915863232
-155.128128128128,155.574434083206
-155.364964964965,155.81195230318
-155.601801801802,156.049470523155
-155.838638638639,156.286988743129
-156.075475475475,156.524506963103
-156.312312312312,156.762025183078
-156.549149149149,156.999543403052
-156.785985985986,157.237061623027
-157.022822822823,157.474579843001
-157.25965965966,157.712098062975
-157.496496496496,157.94961628295
-157.733333333333,158.187134502924
-157.97017017017,158.424652722898
-158.207007007007,158.662170942873
-158.443843843844,158.899689162847
-158.680680680681,159.137207382821
-158.917517517518,159.374725602796
-159.154354354354,159.61224382277
-159.391191191191,159.849762042745
-159.628028028028,160.087280262719
-159.864864864865,160.324798482693
-160.101701701702,160.562316702668
-160.338538538539,160.799834922642
-160.575375375375,161.037353142616
-160.812212212212,161.274871362591
-161.049049049049,161.512389582565
-161.285885885886,161.749907802539
-161.522722722723,161.987426022514
-161.75955955956,162.224944242488
-161.996396396396,162.462462462462
-162.233233233233,162.699980682437
-162.47007007007,162.937498902411
-162.706906906907,163.175017122386
-162.943743743744,163.41253534236
-163.180580580581,163.650053562334
-163.417417417417,163.887571782309
-163.654254254254,164.125090002283
-163.891091091091,164.362608222257
-164.127927927928,164.600126442232
-164.364764764765,164.837644662206
-164.601601601602,165.07516288218
-164.838438438438,165.312681102155
-165.075275275275,165.550199322129
-165.312112112112,165.787717542104
-165.548948948949,166.025235762078
-165.785785785786,166.262753982052
-166.022622622623,166.500272202027
-166.259459459459,166.737790422001
-166.496296296296,166.975308641975
-166.733133133133,167.21282686195
-166.96996996997,167.450345081924
-167.206806806807,167.687863301898
-167.443643643644,167.925381521873
-167.68048048048,168.162899741847
-167.917317317317,168.400417961821
-168.154154154154,168.637936181796
-168.390990990991,168.87545440177
-168.627827827828,169.112972621745
-168.864664664665,169.350490841719
-169.101501501502,169.588009061693
-169.338338338338,169.825527281668
-169.575175175175,170.063045501642
-169.812012012012,170.300563721616
-170.048848848849,170.538081941591
-170.285685685686,170.775600161565
-170.522522522523,171.013118381539
-170.759359359359,171.250636601514
-170.996196196196,171.488154821488
-171.233033033033,171.725673041463
-171.46986986987,171.963191261437
-171.706706706707,172.200709481411
-171.943543543544,172.438227701386
-172.18038038038,172.67574592136
-172.417217217217,172.913264141334
-172.654054054054,173.150782361309
-172.890890890891,173.388300581283
-173.127727727728,173.625818801257
-173.364564564565,173.863337021232
-173.601401401401,174.100855241206
-173.838238238238,174.33837346118
-174.075075075075,174.575891681155
-174.311911911912,174.813409901129
-174.548748748749,175.050928121104
-174.785585585586,175.288446341078
-175.022422422422,175.525964561052
-175.259259259259,175.763482781027
-175.496096096096,176.001001001001
-175.732932932933,176.238519220975
-175.96976976977,176.47603744095
-176.206606606607,176.713555660924
-176.443443443443,176.951073880898
-176.68028028028,177.188592100873
-176.917117117117,177.426110320847
-177.153953953954,177.663628540822
-177.390790790791,177.901146760796
-177.627627627628,178.13866498077
-177.864464464464,178.376183200745
-178.101301301301,178.613701420719
-178.338138138138,178.851219640693
-178.574974974975,179.088737860668
-178.811811811812,179.326256080642
-179.048648648649,179.563774300616
-179.285485485485,179.801292520591
-179.522322322322,180.038810740565
-179.759159159159,180.27632896054
-179.995995995996,180.513847180514
-180.232832832833,180.751365400488
-180.46966966967,180.988883620463
-180.706506506507,181.226401840437
-180.943343343343,181.463920060411
-181.18018018018,181.701438280386
-181.417017017017,181.93895650036
-181.653853853854,182.176474720334
-181.890690690691,182.413992940309
-182.127527527528,182.651511160283
-182.364364364364,182.889029380257
-182.601201201201,183.126547600232
-182.838038038038,183.364065820206
-183.074874874875,183.601584040181
-183.311711711712,183.839102260155
-183.548548548549,184.076620480129
-183.785385385385,184.314138700104
-184.022222222222,184.551656920078
-184.259059059059,184.789175140052
-184.495895895896,185.026693360027
-184.732732732733,185.264211580001
-184.96956956957,185.501729799975
-185.206406406406,185.73924801995
-185.443243243243,185.976766239924
-185.68008008008,186.214284459899
-185.916916916917,186.451802679873
-186.153753753754,186.689320899847
-186.390590590591,186.926839119822
-186.627427427427,187.164357339796
-186.864264264264,187.40187555977
-187.101101101101,187.639393779745
-187.337937937938,187.876911999719
-187.574774774775,188.114430219693
-187.811611611612,188.351948439668
-188.048448448448,188.589466659642
-188.285285285285,188.826984879616
-188.522122122122,189.064503099591
-188.758958958959,189.302021319565
-188.995795795796,189.53953953954
-189.232632632633,189.777057759514
-189.469469469469,190.014575979488
-189.706306306306,190.252094199463
-189.943143143143,190.489612419437
-190.17997997998,190.727130639411
-190.416816816817,190.964648859386
-190.653653653654,191.20216707936
-190.89049049049,191.439685299334
-191.127327327327,191.677203519309
-191.364164164164,191.914721739283
-191.601001001001,192.152239959258
-191.837837837838,192.389758179232
-192.074674674675,192.627276399206
-192.311511511512,192.864794619181
-192.548348348348,193.102312839155
-192.785185185185,193.339831059129
-193.022022022022,193.577349279104
-193.258858858859,193.814867499078
-193.495695695696,194.052385719052
-193.732532532533,194.289903939027
-193.969369369369,194.527422159001
-194.206206206206,194.764940378975
-194.443043043043,195.00245859895
-194.67987987988,195.239976818924
-194.916716716717,195.477495038899
-195.153553553554,195.715013258873
-195.39039039039,195.952531478847
-195.627227227227,196.190049698822
-195.864064064064,196.427567918796
-196.100900900901,196.66508613877
-196.337737737738,196.902604358745
-196.574574574575,197.140122578719
-196.811411411411,197.377640798693
-197.048248248248,197.615159018668
-197.285085085085,197.852677238642
-197.521921921922,198.090195458617
-197.758758758759,198.327713678591
-197.995595595596,198.565231898565
-198.232432432432,198.80275011854
-198.469269269269,199.040268338514
-198.706106106106,199.277786558488
-198.942942942943,199.515304778463
-199.17977977978,199.752822998437
-199.416616616617,199.990341218411
-199.653453453453,200.227859438386
-199.89029029029,200.46537765836
-200.127127127127,200.702895878334
-200.363963963964,200.940414098309
-200.600800800801,201.177932318283
-200.837637637638,201.415450538258
-201.074474474474,201.652968758232
-201.311311311311,201.890486978206
-201.548148148148,202.128005198181
-201.784984984985,202.365523418155
-202.021821821822,202.603041638129
-202.258658658659,202.840559858104
-202.495495495496,203.078078078078
-202.732332332332,203.315596298052
-202.969169169169,203.553114518027
-203.206006006006,203.790632738001
-203.442842842843,204.028150957976
-203.67967967968,204.26566917795
-203.916516516517,204.503187397924
-204.153353353353,204.740705617899
-204.39019019019,204.978223837873
-204.627027027027,205.215742057847
-204.863863863864,205.453260277822
-205.100700700701,205.690778497796
-205.337537537538,205.92829671777
-205.574374374374,206.165814937745
-205.811211211211,206.403333157719
-206.048048048048,206.640851377694
-206.284884884885,206.878369597668
-206.521721721722,207.115887817642
-206.758558558559,207.353406037617
-206.995395395395,207.590924257591
-207.232232232232,207.828442477565
-207.469069069069,208.06596069754
-207.705905905906,208.303478917514
-207.942742742743,208.540997137488
-208.17957957958,208.778515357463
-208.416416416416,209.016033577437
-208.653253253253,209.253551797411
